Order Date,Segment,Market,Sales,Profit
2013-09-05,Consumer,EMEA,43.56,15.12
2013-06-10,Corporate,EMEA,20.088,-9.042
2014-11-13,Home Office,EMEA,16.98,7.98
2014-07-26,Consumer,EMEA,24.12,7.44
2014-09-03,Consumer,EMEA,48.69,16.05
2012-09-18,Home Office,EMEA,31.17,4.35
2012-06-22,Consumer,EMEA,31.62,12.96
2011-08-29,Corporate,EMEA,31.95,11.82
2012-12-20,Consumer,LATAM,25.38,11.4
2014-10-06,Consumer,LATAM,86.96,22.6
2012-05-06,Corporate,LATAM,28.256,-35.344
2014-02-01,Consumer,LATAM,21.672,-1.808
2012-11-08,Consumer,LATAM,16.34,3.1
2014-08-07,Corporate,LATAM,31.8,0.6
2012-05-29,Consumer,EU,5724.54,2461.32
2014-06-26,Corporate,EU,43.146,-3.894
2013-08-24,Consumer,EU,48.63,2.91
2014-05-28,Consumer,EU,39.54,18.18
2012-03-27,Consumer,EU,41.7,6.24
2011-05-12,Corporate,EU,52.5,-17.94
2013-08-07,Corporate,EU,15.282,6.282
2011-02-21,Consumer,EU,29.088,-13.092
2011-02-09,Home Office,EU,47.88,4.77
2014-04-03,Corporate,EU,22.575,-5.145
2014-08-25,Home Office,APAC,24.192,6.132
2014-04-18,Consumer,APAC,173.6451,7.0551
2012-08-03,Consumer,APAC,39.285,-0.465
2011-12-07,Consumer,APAC,15.9,2.82
2014-10-25,Home Office,APAC,48.276,15.006
2013-10-28,Consumer,APAC,31.05,9.27
2013-12-07,Consumer,APAC,42.21,7.56
2014-09-25,Consumer,APAC,32.88,4.26
2011-12-06,Corporate,APAC,50.46,1.5
2013-06-08,Home Office,APAC,21.1788,-11.6712
2012-06-16,Corporate,APAC,39.132,-11.088
2013-11-16,Consumer,APAC,22.14,9.06
2013-04-10,Corporate,US,35.352,12.8151
2014-05-09,Consumer,US,47.992,-2.0568
2012-05-04,Corporate,US,22.288,-8.9152
2011-08-05,Consumer,EMEA,46.23,19.41
2013-11-28,Consumer,Africa,25.2,7.8
2013-08-16,Corporate,EMEA,36.552,-40.248
2011-04-25,Consumer,EMEA,20.28,6.27
2013-04-29,Consumer,Africa,14.1,0.84
2014-12-20,Consumer,Africa,41.28,4.95
2011-09-20,Corporate,Africa,16.65,4.65
2014-06-30,Consumer,EMEA,59.64,-64.14
2014-05-08,Corporate,EMEA,19.2,4.41
2012-02-15,Consumer,Africa,21.39,0.0
2013-09-13,Home Office,Africa,48.42,13.05
2014-03-02,Consumer,EMEA,18.84,9.21
2014-12-31,Home Office,LATAM,15.0,1.2
2014-12-29,Consumer,LATAM,39.456,3.256
2014-04-03,Corporate,LATAM,32.64,-17.96
2014-08-12,Corporate,LATAM,15.2,1.96
2011-09-13,Consumer,LATAM,29.04,4.02
2012-05-24,Consumer,LATAM,38.46,12.3
2012-05-01,Consumer,LATAM,25.08,2.72
2012-12-11,Consumer,LATAM,21.4,8.12
2014-05-31,Consumer,LATAM,11.52,-0.24
2011-12-10,Corporate,LATAM,28.16,1.12
2014-10-25,Consumer,LATAM,34.14,0.3
2014-04-02,Corporate,LATAM,40.02,-5.38
2013-11-17,Home Office,LATAM,40.248,-16.792
2013-08-29,Consumer,LATAM,23.424,-5.016
2013-11-22,Corporate,LATAM,25.344,-15.216
2011-04-07,Consumer,LATAM,23.98,7.66
2013-07-03,Corporate,EU,87.84,4.32
2011-06-27,Consumer,EU,41.28,18.12
2013-06-13,Consumer,EU,30.24,10.86
2014-08-05,Corporate,EU,21.6,9.72
2014-07-01,Consumer,EU,17.46,7.14
2013-11-12,Home Office,EU,42.714,-2.016
2012-07-06,Corporate,APAC,16.3134,-0.3366
2013-11-26,Consumer,APAC,97.74,21.48
2012-06-16,Consumer,APAC,114.66,4.56
2013-11-20,Corporate,APAC,26.7438,-20.7162
2014-09-01,Consumer,APAC,27.258,-8.442
2014-05-13,Home Office,APAC,19.635,-2.865
2014-12-30,Consumer,APAC,8.5407,2.3607
2014-04-10,Consumer,US,15.12,4.914
2011-06-13,Corporate,US,14.52,4.7916
2012-04-18,Consumer,US,21.93,10.3071
2013-09-07,Corporate,US,41.92,15.196
2014-04-11,Corporate,US,12.32,1.848
2014-12-23,Consumer,US,25.92,9.072
2012-11-20,Consumer,US,17.44,1.308
2011-12-19,Corporate,US,22.55,8.7945
2013-07-08,Consumer,US,45.98,12.8744
2012-01-30,Corporate,Africa,8.955,-14.055
2014-06-26,Consumer,EMEA,59.82,12.54
2011-08-25,Corporate,EMEA,31.95,11.82
2013-11-01,Consumer,EMEA,9.33,2.97
2014-01-21,Corporate,Africa,28.5,2.85
2012-07-16,Corporate,EMEA,33.9,-25.44
2013-12-22,Consumer,Canada,17.97,4.11
2014-07-15,Consumer,Africa,18.54,6.48
2013-11-27,Consumer,Africa,23.64,8.4
2013-10-16,Consumer,EU,12.9,3.3
2013-06-05,Consumer,US,4.044,-2.8308
2011-12-05,Corporate,US,17.472,5.6784
2012-04-18,Corporate,US,15.552,5.4432
2012-11-13,Home Office,LATAM,87.22,0.84
2014-11-28,Consumer,LATAM,28.728,1.368
2012-10-27,Consumer,LATAM,37.62,-18.28
2013-10-29,Consumer,LATAM,10.8,-10.26
2014-05-19,Corporate,LATAM,65.448,-34.932
2014-09-08,Consumer,LATAM,11.0,0.32
2013-10-07,Corporate,LATAM,58.68,-14.7
2013-05-31,Consumer,LATAM,59.328,-19.812
2012-11-08,Consumer,LATAM,42.024,-26.316
2014-01-30,Consumer,LATAM,25.36,12.16
2013-11-23,Corporate,LATAM,27.36,10.08
2014-12-17,Corporate,EU,47.1,8.94
2012-04-12,Consumer,EU,25.596,-2.304
2014-11-28,Consumer,EU,29.76,3.84
2011-08-11,Consumer,EU,27.36,8.16
2012-04-26,Home Office,EU,11.04,1.65
2013-05-07,Consumer,EU,30.888,9.258
2011-08-25,Home Office,EU,47.25,21.24
2014-09-09,Consumer,APAC,51.96,17.64
2011-09-21,Consumer,APAC,25.2,5.49
2014-04-04,Consumer,APAC,41.04,-9.6
2013-12-09,Consumer,APAC,43.38,12.12
2013-03-21,Consumer,US,11.992,0.8994
2013-03-20,Consumer,US,20.32,6.9088
2014-03-28,Consumer,US,17.76,8.88
2011-06-11,Corporate,Africa,17.1,4.08
2013-03-21,Corporate,Africa,25.29,1.26
2012-03-09,Home Office,EMEA,23.73,10.65
2013-06-28,Consumer,EMEA,38.112,-32.448
2012-12-06,Home Office,Africa,30.564,-44.916
2014-04-18,Corporate,EMEA,44.43,14.64
2012-02-20,Home Office,Africa,45.72,15.06
2014-07-08,Home Office,EMEA,38.76,18.18
2012-10-04,Home Office,EMEA,24.0,-24.6
2012-12-25,Corporate,EMEA,5.796,-3.924
2013-03-23,Corporate,Africa,92.4,22.08
2012-12-27,Corporate,EMEA,24.936,-23.124
2014-12-03,Consumer,Africa,14.958,-34.902
2014-08-06,Consumer,Africa,40.98,5.7
2012-12-28,Corporate,LATAM,78.996,-47.404
2011-03-28,Home Office,LATAM,29.72,4.16
2014-06-26,Consumer,LATAM,30.64,3.6
2012-08-11,Consumer,LATAM,45.52,-10.88
2014-09-03,Corporate,LATAM,18.16,3.44
2012-09-04,Consumer,LATAM,12.24,0.84
2012-12-17,Home Office,EU,34.722,11.562
2012-12-20,Consumer,EU,26.88,6.72
2012-08-29,Corporate,EU,43.41,-25.23
2013-12-09,Consumer,EU,31.08,10.2
2013-06-11,Consumer,EU,60.57,29.07
2014-07-16,Home Office,EU,29.88,2.64
2013-12-23,Home Office,EU,125.25,7.5
2014-11-12,Corporate,EU,115.2,45.9
2013-02-27,Consumer,EU,35.478,-1.602
2013-06-17,Consumer,APAC,35.0343,-5.9157
2014-10-12,Corporate,APAC,30.942,-3.138
2011-10-11,Corporate,APAC,21.7035,-5.7465
2013-01-15,Consumer,APAC,21.573,6.033
2014-06-19,Consumer,APAC,13.47,-11.07
2011-09-20,Consumer,APAC,59.94,11.94
2011-11-25,Corporate,APAC,54.918,-6.102
2014-07-17,Corporate,APAC,25.14,0.48
2013-09-25,Corporate,APAC,45.42,12.69
2013-08-22,Home Office,APAC,45.657,8.097
2014-08-20,Home Office,APAC,32.4,11.97
2014-10-24,Corporate,APAC,25.4718,-0.5082
2014-04-04,Home Office,APAC,26.22,5.22
2014-11-20,Home Office,US,13.36,6.4128
2013-11-24,Corporate,US,14.368,3.9512
2014-04-17,Consumer,US,32.544,-7.7292
2014-07-02,Home Office,US,25.92,12.4416
2012-02-27,Corporate,US,4.419,-3.3879
2014-03-20,Consumer,US,27.496,9.2799
2011-12-21,Home Office,US,18.24,-14.592
2012-04-25,Corporate,US,21.34,9.8164
2011-10-19,Corporate,US,18.75,9.0
2012-12-01,Home Office,US,19.44,9.3312
2014-05-12,Corporate,EMEA,21.312,-5.328
2013-12-10,Consumer,Africa,28.38,5.64
2012-06-07,Consumer,EMEA,33.66,10.08
2012-12-11,Corporate,EMEA,37.056,-31.524
2012-04-23,Consumer,EMEA,14.34,5.85
2014-02-28,Consumer,EMEA,27.3,3.78
2012-11-16,Consumer,EMEA,27.36,5.64
2013-01-07,Consumer,LATAM,22.224,-11.136
2014-05-27,Home Office,LATAM,17.7,2.64
2011-07-22,Consumer,LATAM,30.222,-70.518
2012-04-13,Consumer,LATAM,38.46,12.3
2013-11-04,Home Office,LATAM,16.08,1.78
2012-08-01,Corporate,EU,43.56,12.6
2014-11-26,Consumer,EU,46.2,14.25
2011-04-25,Consumer,EU,39.15,-18.81
2011-08-11,Consumer,EU,48.096,-20.064
2012-06-28,Consumer,EU,39.15,-18.81
2013-01-01,Consumer,EU,64.26,32.1
2012-06-06,Corporate,APAC,19.062,2.322
2012-08-20,Corporate,APAC,15.903,-1.257
2013-08-31,Consumer,APAC,35.4888,-24.2712
2012-04-06,Corporate,APAC,48.09,-11.55
2014-01-27,Corporate,APAC,28.2864,8.8464
2012-02-15,Home Office,APAC,20.2248,-14.5152
2014-08-28,Corporate,APAC,41.25,0.3
2014-10-10,Consumer,APAC,18.768,-7.992
2011-06-28,Consumer,US,31.086,-22.7964
2014-09-24,Corporate,US,29.328,3.666
2014-10-13,Corporate,US,79.872,29.952
2011-09-21,Consumer,US,15.56,7.3132
2012-03-12,Corporate,US,30.88,3.86
2013-04-09,Consumer,US,24.7,10.374
2014-11-27,Home Office,US,58.73,14.6825
2011-03-19,Corporate,US,11.808,3.9852
2011-07-12,Home Office,US,22.288,3.9004
2013-05-25,Home Office,US,16.656,3.3312
2011-11-15,Corporate,US,10.95,3.285
2014-11-11,Corporate,Africa,27.93,3.06
2013-12-02,Corporate,EMEA,63.36,5.04
2012-08-24,Corporate,Africa,16.26,8.13
2011-10-29,Consumer,Africa,50.022,-91.728
2012-11-08,Consumer,EMEA,29.58,5.01
2013-09-11,Consumer,EMEA,62.61,18.78
2011-06-14,Corporate,Africa,15.33,0.75
2014-04-09,Home Office,Africa,19.593,-26.787
2013-04-02,Corporate,Africa,27.27,4.62
2014-09-01,Corporate,EMEA,27.6,9.84
2012-08-31,Home Office,EMEA,26.7,11.19
2014-05-15,Corporate,Africa,89.064,-160.356
2014-07-08,Consumer,EMEA,57.39,3.99
2011-11-04,Corporate,LATAM,20.96,9.6
2013-11-19,Consumer,LATAM,24.6,12.0
2013-09-19,Consumer,LATAM,20.16,-10.64
2012-05-22,Consumer,LATAM,20.72,-31.08
2013-09-30,Consumer,LATAM,10.56,4.1
2013-04-23,Corporate,LATAM,35.32,-44.18
2014-11-28,Consumer,LATAM,24.32,7.04
2012-04-06,Consumer,EU,31.59,7.2
2014-09-03,Consumer,EU,43.659,10.659
2013-06-26,Consumer,EU,18.99,0.72
2014-08-29,Corporate,EU,17.73,6.3
2012-08-08,Consumer,EU,48.06,1.89
2014-11-14,Corporate,EU,39.57,15.03
2013-08-14,Consumer,EU,17.04,8.16
2011-11-22,Home Office,EU,25.065,-23.085
2012-08-21,Consumer,EU,34.8,4.5
2014-12-04,Consumer,EU,22.62,1.98
2013-01-29,Corporate,EU,46.08,-38.79
2013-12-13,Corporate,APAC,45.4425,16.3425
2013-03-25,Home Office,APAC,21.6081,-11.8719
2013-10-28,Consumer,APAC,29.07,14.49
2014-03-22,Corporate,APAC,25.6221,2.4021
2013-11-12,Home Office,APAC,39.6,4.74
2014-06-03,Home Office,US,27.44,2.401
2014-09-11,Consumer,US,24.18,7.254
2011-05-20,Corporate,US,20.784,-3.6372
2013-12-30,Home Office,US,25.344,8.8704
2012-11-09,Home Office,US,10.74,5.1552
2013-09-01,Corporate,EMEA,13.23,4.23
2012-09-28,Consumer,EMEA,8.4,0.06
2014-11-18,Consumer,EMEA,14.448,-14.472
2013-12-20,Corporate,Africa,20.16,0.99
2014-09-06,Consumer,EMEA,26.04,8.04
2012-07-17,Consumer,EMEA,26.568,-39.192
2012-01-28,Home Office,EMEA,22.29,6.9
2013-02-09,Corporate,LATAM,19.152,5.472
2011-12-24,Consumer,LATAM,72.48,3.52
2012-10-15,Consumer,LATAM,21.34,1.92
2012-05-15,Home Office,LATAM,19.008,-0.372
2014-04-15,Consumer,LATAM,28.96,0.56
2013-07-13,Consumer,LATAM,39.072,-6.528
2013-06-25,Consumer,LATAM,22.48,6.04
2014-11-11,Corporate,LATAM,28.0,1.68
2013-11-09,Home Office,LATAM,49.296,-10.704
2014-04-21,Consumer,EU,28.566,-0.054
2013-08-14,Home Office,EU,24.72,4.92
2011-08-24,Corporate,EU,51.03,5.88
2011-10-13,Home Office,EU,26.7,-11.76
2014-07-07,Consumer,EU,22.923,4.053
2011-06-22,Consumer,EU,31.23,12.78
2014-10-30,Consumer,EU,44.94,0.0
2014-09-08,Corporate,EU,28.998,8.658
2014-11-25,Consumer,EU,25.815,-17.055
2013-12-07,Corporate,EU,39.06,10.92
2014-09-05,Consumer,EU,13.14,3.27
2011-11-16,Corporate,EU,26.865,-20.445
2012-05-22,Home Office,APAC,20.34,9.9
2014-01-21,Corporate,APAC,33.24,2.28
2014-02-13,Consumer,APAC,35.748,11.088
2011-07-23,Corporate,APAC,297.9036,25.0236
2012-04-29,Consumer,APAC,16.56,2.31
2012-11-01,Corporate,APAC,36.126,16.026
2013-08-30,Consumer,APAC,36.882,-0.858
2013-04-09,Consumer,US,12.96,6.2208
2013-11-23,Corporate,US,20.82,7.4952
2012-11-22,Consumer,US,14.94,7.0218
2013-09-18,Corporate,US,33.4,12.358
2012-07-16,Home Office,US,11.52,5.4144
2011-11-26,Consumer,US,12.912,4.6806
2011-04-06,Corporate,US,55.48,26.6304
2012-08-31,Home Office,US,20.96,6.812
2014-04-12,Consumer,US,20.992,2.3616
2013-08-19,Home Office,US,9.552,-3.8208
2014-06-02,Corporate,US,17.38,8.69
2011-10-07,Consumer,EMEA,25.35,6.84
2012-03-19,Home Office,Africa,31.95,11.82
2011-06-23,Corporate,Africa,14.4,-17.76
2014-06-25,Corporate,EMEA,14.7,-6.99
2014-12-02,Home Office,Africa,18.72,2.97
2014-09-02,Consumer,EMEA,12.36,1.23
2014-06-25,Corporate,EMEA,23.64,2.04
2014-06-09,Consumer,Africa,17.61,8.79
2012-01-06,Corporate,EMEA,14.376,-13.344
2013-06-07,Consumer,LATAM,44.64,3.52
2012-10-17,Consumer,LATAM,35.648,-0.512
2013-02-14,Consumer,LATAM,54.432,6.272
2012-04-04,Consumer,LATAM,7.416,-8.184
2011-10-17,Consumer,LATAM,18.06,-6.02
2012-08-31,Corporate,LATAM,30.016,8.176
2014-12-05,Corporate,LATAM,36.08,14.04
2011-04-12,Consumer,LATAM,32.508,-16.272
2012-02-03,Corporate,LATAM,24.6,12.0
2014-12-31,Corporate,LATAM,22.26,3.96
2013-11-19,Consumer,LATAM,27.66,13.5
2013-10-02,Corporate,LATAM,20.1,4.02
2011-12-07,Consumer,LATAM,53.06,3.64
2011-09-15,Home Office,LATAM,30.32,2.08
2014-10-22,Corporate,LATAM,31.14,4.32
2014-06-03,Home Office,LATAM,22.704,-24.976
2011-11-28,Consumer,EU,16.83,-6.75
2014-10-30,Consumer,EU,38.43,13.41
2014-06-17,Corporate,EU,117.6,35.28
2013-07-06,Consumer,EU,31.92,1.86
2014-01-22,Consumer,EU,26.1,6.78
2011-09-09,Corporate,EU,45.0,1.8
2013-12-25,Consumer,APAC,85.59,2.19
2013-12-06,Corporate,APAC,33.96,11.52
2013-12-13,Corporate,APAC,35.7189,11.2389
2013-04-22,Consumer,APAC,30.3,10.56
2011-06-07,Corporate,US,12.462,-20.5623
2014-09-24,Consumer,US,6.88,2.322
2011-02-07,Corporate,US,15.0,7.2
2012-04-06,Consumer,US,25.488,4.4604
2014-12-17,Home Office,US,33.376,10.43
2012-02-14,Consumer,US,14.952,-11.9616
2014-12-09,Corporate,US,87.92,40.4432
2011-09-29,Consumer,US,18.9,8.694
2013-04-29,Consumer,US,30.344,-31.8612
2014-01-31,Consumer,US,31.68,2.772
2014-03-17,Corporate,US,19.68,6.888
2012-12-04,Consumer,Africa,30.84,2.1
2011-01-30,Consumer,Africa,41.85,-62.79
2012-01-03,Corporate,EMEA,28.23,12.12
2014-09-03,Consumer,EMEA,52.62,9.99
2013-05-09,Consumer,Africa,17.34,4.68
2014-01-02,Consumer,Africa,25.35,11.4
2014-04-17,Consumer,Africa,28.56,13.08
2012-02-27,Consumer,Africa,15.138,-34.332
2011-12-04,Consumer,Africa,25.83,9.03
2014-05-14,Corporate,EMEA,41.4,14.88
2014-06-11,Corporate,EMEA,27.06,7.56
2014-06-09,Corporate,Africa,26.136,-57.564
2011-09-12,Home Office,Africa,61.02,26.22
2013-07-24,Consumer,LATAM,47.12,12.24
2013-11-19,Consumer,LATAM,25.32,1.44
2011-06-24,Consumer,LATAM,91.128,9.088
2013-01-05,Consumer,LATAM,101.376,-27.084
2013-11-28,Consumer,LATAM,25.376,3.776
2012-10-16,Home Office,LATAM,37.28,5.52
2014-06-27,Consumer,LATAM,23.616,-0.064
2014-11-29,Consumer,LATAM,25.408,3.808
2014-10-02,Corporate,LATAM,18.64,8.2
2014-03-17,Consumer,LATAM,32.112,-6.448
2013-10-28,Consumer,LATAM,50.24,0.0
2011-11-09,Consumer,EU,33.0,14.16
2013-11-22,Home Office,EU,8.856,0.666
2013-10-15,Consumer,EU,45.48,10.44
2011-06-27,Consumer,EU,16.5,2.28
2014-04-19,Consumer,EU,24.48,8.04
2014-05-20,Consumer,EU,29.97,-1.35
2011-12-08,Consumer,EU,59.1,0.0
2014-01-09,Home Office,APAC,22.473,-4.527
2012-05-04,Home Office,APAC,19.845,5.715
2012-09-04,Corporate,APAC,33.372,7.002
2013-02-11,Corporate,APAC,15.585,-14.655
2011-02-04,Consumer,US,13.272,4.3134
2012-11-14,Corporate,US,37.6,2.256
2014-08-15,Consumer,US,16.68,4.3368
2013-04-18,Home Office,US,29.05,9.0055
2011-10-31,Consumer,US,49.25,18.715
2014-07-08,Consumer,US,13.392,1.0044
2014-09-10,Corporate,US,31.104,11.2752
2014-09-06,Consumer,US,15.552,5.4432
2014-10-07,Consumer,US,19.152,1.197
2012-06-01,Corporate,EMEA,38.112,-36.228
2013-08-19,Corporate,EMEA,16.86,6.06
2013-11-27,Corporate,Canada,14.01,5.16
2014-09-02,Corporate,EMEA,49.332,-39.468
2011-11-05,Corporate,EMEA,60.6,27.84
2011-12-12,Consumer,Africa,25.14,7.74
2014-11-19,Consumer,EMEA,45.408,-46.632
2014-12-30,Corporate,EMEA,165.864,-141.036
2013-09-26,Corporate,EMEA,13.29,6.36
2014-12-15,Home Office,EMEA,25.776,-18.084
2013-06-07,Consumer,LATAM,25.62,5.34
2013-10-15,Consumer,LATAM,65.92,13.16
2011-12-29,Corporate,LATAM,17.84,3.0
2014-09-03,Corporate,LATAM,28.48,2.24
2012-12-03,Consumer,LATAM,37.04,3.68
2012-10-03,Consumer,LATAM,17.832,-1.488
2014-07-21,Consumer,LATAM,25.392,-7.648
2013-12-27,Consumer,LATAM,13.656,-8.904
2013-09-23,Corporate,LATAM,41.34,18.46
2012-10-03,Home Office,LATAM,77.22,19.26
2013-01-19,Corporate,EU,14.67,3.51
2013-05-17,Corporate,EU,42.84,5.34
2012-08-03,Home Office,EU,26.04,8.04
2014-09-16,Consumer,EU,26.85,-7.05
2013-04-08,Corporate,EU,25.11,1.71
2013-01-14,Consumer,EU,7.62,3.42
2014-06-28,Corporate,APAC,23.22,5.34
2014-11-20,Consumer,APAC,61.236,8.136
2011-03-30,Consumer,APAC,29.9556,-7.3944
2013-12-23,Corporate,APAC,25.08,3.96
2013-10-17,Consumer,APAC,16.038,-1.302
2012-09-04,Corporate,APAC,29.565,12.105
2014-07-08,Corporate,APAC,22.98,-21.18
2014-06-27,Consumer,APAC,29.9238,-3.4362
2014-11-04,Consumer,APAC,16.596,-4.464
2013-10-29,Corporate,US,32.4,15.552
2012-03-28,Consumer,US,33.4,16.032
2014-07-21,Corporate,US,43.0,20.21
2014-08-29,Home Office,US,35.168,11.4296
2014-11-20,Corporate,US,16.74,8.37
2014-11-20,Consumer,US,191.058,-46.3998
2011-12-12,Consumer,US,23.472,7.6284
2011-06-03,Home Office,US,15.28,7.4872
2013-09-23,Home Office,US,16.52,5.369
2012-09-25,Consumer,US,20.04,9.6192
2014-10-03,Corporate,EMEA,19.92,-23.91
2014-03-24,Corporate,Africa,21.501,-20.799
2011-05-12,Consumer,Africa,29.052,-31.008
2012-09-27,Consumer,Canada,26.88,11.28
2014-02-24,Consumer,EMEA,33.36,12.66
2012-12-20,Home Office,EMEA,20.832,-29.208
2013-10-04,Home Office,Africa,17.88,6.06
2014-05-13,Home Office,Africa,29.55,0.27
2014-04-30,Corporate,EMEA,31.968,-43.212
2014-10-29,Consumer,Africa,158.184,-290.016
2012-09-13,Consumer,Africa,41.58,-97.02
2011-12-13,Corporate,Canada,30.3,4.2
2014-11-18,Consumer,EMEA,23.46,7.95
2012-08-31,Home Office,EMEA,27.0,2.43
2011-12-01,Consumer,LATAM,38.68,11.2
2011-03-02,Corporate,LATAM,35.52,14.2
2011-07-26,Consumer,LATAM,15.872,1.152
2013-09-25,Home Office,LATAM,33.72,15.16
2012-06-19,Consumer,LATAM,36.28,12.68
2014-12-25,Corporate,LATAM,52.74,-12.36
2011-04-28,Consumer,LATAM,49.8,17.9
2012-11-23,Consumer,LATAM,26.604,-7.116
2011-12-16,Home Office,LATAM,27.72,7.44
2013-04-18,Home Office,LATAM,26.604,-7.116
2014-11-21,Consumer,LATAM,38.736,-10.344
2013-07-16,Consumer,LATAM,16.72,1.48
2012-11-24,Consumer,EU,22.62,1.98
2012-09-17,Consumer,EU,12.24,0.48
2014-11-10,Corporate,EU,18.54,8.1
2013-02-12,Consumer,EU,122.85,17.01
2012-08-21,Corporate,EU,41.85,5.07
2013-08-05,Consumer,EU,18.66,-0.78
2011-02-10,Corporate,EU,19.14,4.2
2014-08-16,Consumer,EU,33.45,8.55
2011-04-12,Home Office,EU,24.0,0.96
2014-05-08,Consumer,APAC,36.66,-30.9
2014-01-10,Corporate,APAC,30.6711,-4.0689
2013-05-01,Consumer,APAC,27.36,8.7
2013-03-19,Corporate,APAC,18.8244,-0.9156
2014-08-22,Consumer,APAC,116.5152,-30.8448
2014-05-28,Home Office,APAC,42.207,-25.353
2014-04-24,Consumer,APAC,44.874,18.414
2011-06-09,Consumer,US,23.1,10.626
2014-05-16,Consumer,US,29.592,2.5893
2014-09-30,Home Office,US,27.968,9.4392
2014-10-20,Corporate,US,31.5,15.12
2011-05-22,Consumer,US,44.95,12.586
2012-06-16,Consumer,US,27.216,9.8658
2013-09-02,Consumer,US,26.4,12.672
2012-07-26,Consumer,US,10.368,3.6288
2012-09-02,Corporate,Africa,27.27,4.62
2013-11-07,Consumer,EMEA,45.03,9.45
2011-06-23,Corporate,Africa,7.2,-13.92
2014-06-30,Consumer,EMEA,10.74,4.29
2014-12-13,Consumer,EMEA,42.489,-62.331
2011-03-01,Consumer,Canada,11.76,5.64
2011-09-06,Consumer,EMEA,49.02,19.56
2012-04-10,Home Office,EMEA,9.204,-8.766
2011-06-21,Consumer,Africa,55.92,2.22
2013-04-04,Consumer,Africa,14.274,-30.936
2011-05-30,Consumer,EMEA,13.83,5.1
2014-08-25,Corporate,Africa,48.42,6.66
2012-06-05,Corporate,Canada,56.46,24.24
2013-11-26,Consumer,LATAM,64.28,8.32
2011-05-10,Home Office,LATAM,37.62,7.14
2013-01-04,Consumer,LATAM,30.24,4.8
2012-03-09,Consumer,LATAM,15.824,-2.176
2012-08-11,Corporate,LATAM,22.512,0.672
2014-12-23,Consumer,LATAM,28.64,5.44
2014-08-29,Corporate,LATAM,92.4,34.14
2011-06-18,Corporate,LATAM,70.08,-5.84
2013-12-30,Corporate,LATAM,24.768,5.208
2012-09-18,Corporate,LATAM,21.52,8.32
2012-11-29,Corporate,LATAM,25.92,12.36
2013-10-18,Corporate,EU,9.72,1.71
2014-12-12,Consumer,EU,29.01,11.88
2012-08-21,Consumer,EU,29.79,-16.71
2011-10-11,Corporate,APAC,44.46,19.98
2014-04-28,Consumer,APAC,18.27,2.7
2014-11-18,Consumer,APAC,67.5,6.75
2014-04-07,Home Office,APAC,30.03,-1.68
2013-06-21,Home Office,US,45.056,15.2064
2013-09-10,Consumer,US,55.36,18.684
2012-12-18,Corporate,US,20.32,3.556
2013-07-18,Consumer,US,24.75,10.89
2012-05-21,Corporate,US,24.588,-18.0312
2012-05-03,Consumer,US,8.82,2.5578
2012-06-18,Consumer,US,34.6,16.608
2014-09-05,Home Office,US,30.384,3.798
2014-07-09,Corporate,US,28.91,8.673
2012-07-02,Corporate,US,9.392,3.2872
2012-12-05,Consumer,US,12.224,4.4312
2011-12-28,Consumer,US,51.15,13.299
2013-08-19,Corporate,EMEA,15.12,5.43
2014-12-13,Corporate,EMEA,16.368,-19.242
2014-09-27,Consumer,Africa,37.017,-37.023
2013-06-22,Corporate,EMEA,19.584,-7.356
2014-02-04,Consumer,EMEA,49.92,-64.98
2012-05-22,Corporate,Africa,26.7,7.47
2012-11-23,Consumer,Africa,34.08,8.52
2014-05-09,Corporate,EMEA,12.492,-5.958
2011-09-20,Consumer,Africa,31.428,-21.012
2014-08-09,Consumer,EMEA,11.52,-15.84
2014-06-09,Consumer,LATAM,26.86,12.08
2011-08-17,Corporate,LATAM,21.888,-11.312
2014-08-05,Consumer,LATAM,41.36,11.12
2014-06-08,Corporate,LATAM,16.08,-5.36
2013-03-20,Corporate,LATAM,26.22,7.32
2013-06-05,Corporate,LATAM,35.36,7.04
2014-04-30,Consumer,LATAM,49.38,11.34
2014-09-17,Corporate,LATAM,138.672,11.472
2013-05-31,Consumer,EU,46.17,8.07
2012-05-21,Corporate,EU,15.24,6.84
2011-09-08,Consumer,EU,22.14,6.84
2011-11-14,Consumer,EU,79.29,7.11
2013-10-29,Home Office,EU,42.57,8.91
2012-06-25,Consumer,EU,39.15,16.05
2014-09-19,Consumer,EU,23.598,-0.822
2012-12-05,Corporate,EU,88.65,0.0
2013-08-02,Consumer,EU,45.45,5.4
2012-05-08,Consumer,APAC,43.2,15.96
2013-11-26,Consumer,APAC,31.14,2.43
2012-12-14,Home Office,APAC,32.25,3.45
2014-09-22,Consumer,APAC,23.922,-13.608
2013-08-04,Consumer,APAC,58.0668,3.4668
2012-12-03,Consumer,APAC,46.5552,-27.3648
2014-05-21,Consumer,APAC,30.213,10.053
2012-04-28,Consumer,US,23.832,2.6811
2014-08-19,Corporate,US,37.91,10.9939
2012-10-03,Consumer,US,32.07,-22.449
2013-05-19,Consumer,US,17.94,8.7906
2014-09-10,Corporate,US,56.45,14.677
2014-03-11,Consumer,US,53.982,-10.7964
2014-09-29,Home Office,US,54.384,1.3596
2012-11-09,Consumer,US,13.98,6.0114
2011-07-12,Consumer,US,23.84,3.278
2014-05-20,Corporate,US,26.16,12.8184
2011-04-12,Consumer,US,32.4,15.552
